sku,model,brand,size,store_id,stock_count,current_price,pre_order_days
129529432_319589918,Assel Luxe 3D-картина Картина Мика тедди и цветы 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
957784074,Assel Luxe модульная картина Assel Luxe Картина абстракция модульная 50x70 см,assel-luxe1,50x70,30426776_PP1,10.0,14990,2
527543356,Assel Luxe модульная картина Камни 200x70 см,assel-luxe1,200x70,30426776_PP1,10.0,84990,2
014785381,Assel Luxe 3D-картина Home Design Картина Дорога с подсветкой 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
850764015,Assel Luxe 3D-картина дерево в золоте 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
596679193,Assel Decor 3D-картина пара влюблённых дятлов 80x160 см,assel-decor,80x160,30426776_PP1,10.0,49990,2
767068985,Assel Decor 3D-картина Цветы и камни 80x160 см,assel-decor,80x160,30426776_PP1,10.0,49990,2
644140363,Assel Luxe 3D-картина Зима 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
136967731_000456385,Assel Luxe 3D-картина Assel Luxe Картина согнутая голова Лошади 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
181390512,3D-картина Олени 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
788310420,Assel Luxe 3D-картина Колечки светящиеся 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
263374698,Assel Luxe 3D-картина Красный лес 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
359368997,Assel Luxe 3D-картина Тень лошади 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
140246822_174545571,Assel Luxe 3D-картина Лошади 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
377759714,Assel Luxe 3D-картина Лунный скакун с подсветкой 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
383637699,Assel Luxe 3D-картина Дыхание весны 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
028290927,Assel Luxe модульная картина 028290927 90x90 см,assel-luxe1,90x90,30426776_PP1,10.0,59990,2
821258250,Assel Luxe модульная картина Абстракция Лось 50x70 см,assel-luxe1,50x70,30426776_PP1,10.0,14990,2
988019790,Assel Luxe 3D-картина Assel Luxe Картины Золотая Лошадь 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
698981952,Assel Luxe 3D-картина Sherhan Kalmurza 50x70 см,assel-luxe1,50x70,30426776_PP1,10.0,14990,2
185921955,Assel Luxe 3D-картина Assel Luxe Картина Океан пейзаж 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
119598883,Assel Luxe 3D-картина с горами и с рыбками абстракция 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
001982193,Assel Luxe 3D-картина Үштік үндестік 70x70 см,assel-luxe1,70x70,30426776_PP1,10.0,59990,2
215161912,Assel Luxe 3D-картина Птица 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
326313088,Assel Luxe модульная картина Кольца 50x70 см,assel-luxe1,50x70,30426776_PP1,10.0,14990,2
799091380,Assel Luxe 3D-картина Орел летящий 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
806420367,Assel Luxe 3D-картина Портал 80x80 см,assel-luxe1,80x80,30426776_PP1,10.0,39990,2
947020462,Assel Luxe 3D-картина Home Design Картина Лошадь с крыльями 80x80 см,assel-luxe1,80x80,30426776_PP1,10.0,39990,2
608700673,Assel Luxe 3D-картина Лось и дерево 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
857428633,Assel Luxe 3D-картина Лось с подсветкой в природе 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
021185110,Assel Decor 3D-картина Черный скакун 80x160 см,assel-decor,80x160,30426776_PP1,10.0,49990,2
900062453,Assel Luxe модульная картина Тау 200x70 см,assel-luxe1,200x70,30426776_PP1,10.0,84990,2
132417604_544770676,Assel Luxe 3D-картина Золотое дерево 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
581482070,Assel Luxe 3D-картина Абстракция с подсветкой 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
236143409,Assel Luxe 3D-картина Жар птица 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
044354502,Assel Luxe модульная картина Картина с павлином модуль 200x70 см,assel-luxe1,200x70,30426776_PP1,10.0,84990,2
012370474,Assel Luxe модульная картина Скандинавия темное модуль 200x70 см,assel-luxe1,200x70,30426776_PP1,10.0,74990,2
808154110,Assel Luxe 3D-картина Горы с подсветкой 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
140247096_223631205,Assel Luxe 3D-картина цветы в золотом фоне 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
386247078,Assel Luxe модульная картина Животные 50x70 см,assel-luxe1,50x70,30426776_PP1,10.0,14990,2
786349449,Assel Luxe модульная картина Листья модуль для кухни 200x70 см,assel-luxe1,200x70,30426776_PP1,10.0,84990,2
130365625_158157989,Assel Luxe 3D-картина Женщина с закрытым лицом 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
323690693,Assel Luxe 3D-картина Assel Luxe Картина Гормония с животными 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
130572744_387082994,Assel Luxe 3D-картина Табун лошадей под голубым небом 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
973249334,Assel Luxe 3D-картина Приборы 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
993909183,Assel Luxe 3D-картина Цветы абстракция 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
643891135,Assel Decor картина Золотой дерево 50x70 см,assel-decor,50x70,30426776_PP1,10.0,14990,2
956961458,"Assel Luxe 3D-картина Assel Luxe Картина знаменитости, актеры 160x80 см",assel-luxe1,160x80,30426776_PP1,10.0,49990,2
960526608,Assel Luxe 3D-картина Картина серый слон 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
188942406,Assel Decor 3D-картина Олень при лунном свете 80x160 см,assel-decor,80x160,30426776_PP1,9.0,49990,2
188885179,Assel Luxe 3D-картина Украшения 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
715408404,Assel Luxe 3D-картина Стая карпов 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
281668060,Assel Luxe 3D-картина Луна Пейзаж 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
496745254,Assel Luxe 3D-картина Птички на цветочках 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
646676810,Assel Luxe 3D-картина Лошади на море 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
150885703_367333293,Assel Luxe 3D-картина Игра в шахматы 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
560948312,Assel Luxe 3D-картина Табиғат үйлесімі 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
418499446,Assel Luxe модульная картина 418499446 200x70 см,assel-luxe1,200x70,30426776_PP1,10.0,84990,2
057390213,Assel Luxe 3D-картина Лебеди 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
308389323,Assel Luxe 3D-картина Мекке 100x70 см,assel-luxe1,100x70,30426776_PP1,10.0,29990,2
090019434,Assel Luxe 3D-картина Листья 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
398930247,Assel Luxe модульная картина пейзаж 200x70 см,assel-luxe1,200x70,30426776_PP1,10.0,84990,2
131208704_585041723,Assel Luxe 3D-картина Тюльпаны для кухни 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
204106199,Assel Luxe 3D-картина Геометрия света 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
566787736,Assel Luxe 3D-картина Кольца 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
129279341_504931147,Assel Luxe 3D-картина Женщина в Золоте 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
108812257_294718871,Assel Luxe картина Девушка 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
710696711,Assel Luxe модульная картина Листья 50x70 см,assel-luxe1,50x70,30426776_PP1,10.0,14990,2
142745052,Assel Luxe модульная картина Геометрические кольца 50x70 см,assel-luxe1,50x70,30426776_PP1,10.0,14990,2
904717398,Assel Luxe 3D-картина Assel Luxe Картина животное Конь 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
607381108,Assel Luxe 3D-картина Assel Luxe Картина абстракция мрамор синий 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
140247031_016945797,Assel Luxe 3D-картина Бегущая белая лошадка 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
471388044,Assel Luxe 3D-картина Черная Лошадь для прихожей 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
402549136,Assel Luxe 3D-картина Олень животные с подсветкой 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
130377576_813551887,Assel Luxe 3D-картина Цветы 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
320583193,Assel Luxe модульная картина Игривая девушка с жвачкой 80x100 см,assel-luxe1,80x100,30426776_PP1,10.0,59990,2
370278078,Assel Luxe 3D-картина Белая лошадь животное 80x80 см,assel-luxe1,80x80,30426776_PP1,10.0,39990,2
132559777_364991276,Assel Luxe 3D-картина Лошадь 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
472151464,Assel Luxe 3D-картина Горы воздушный шар 50x160 см,assel-luxe1,50x160,30426776_PP1,10.0,59990,2
156263972,Assel Luxe 3D-картина Панда 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
943493702,Assel Luxe 3D-картина Белый павлин 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
128725605,Assel Luxe 3D-картина Жар птица 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
099497759,Assel Luxe 3D-картина Home Design Картина пейзаж с подсветкой 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
635956832,Assel Luxe 3D-картина Энергия природы 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
459045323,Assel Luxe модульная картина растения листья 50x70 см,assel-luxe1,50x70,30426776_PP1,10.0,14990,2
133014128_329921369,Assel Luxe 3D-картина Вулканические горы 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
601751723,Assel Luxe 3D-картина Природа 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
344687208,Assel Luxe 3D-картина Зимушка зима 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
089302894,Assel Luxe 3D-картина Мекках Мадина 100x70 см,assel-luxe1,100x70,30426776_PP1,10.0,29990,2
548184390,Assel Luxe 3D-картина Assel Luxe Картина Арабская Лошадь 50x70 см,assel-luxe1,50x70,30426776_PP1,10.0,14990,2
744743339,Assel Luxe модульная картина Скандинавия 200x70 см,assel-luxe1,200x70,30426776_PP1,10.0,84990,2
136485407,Assel Luxe 3D-картина Две рыбки 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
536629292,Assel Luxe 3D-картина Картина Лошадка 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
966274073,Assel Luxe модульная картина Дерево 80x60 см,assel-luxe1,80x60,30426776_PP1,10.0,84990,2
916312768,Assel Decor 3D-картина Любовь слона 80x160 см,assel-decor,80x160,30426776_PP1,10.0,49990,2
707149387,Assel Luxe 3D-картина пейзаж степь 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
253653772,Assel Luxe 3D-картина Дерево 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
559725941,Assel Luxe 3D-картина Журавль у бамбука с часами 80x200 см,assel-luxe1,80x200,30426776_PP1,10.0,129990,2
263619974,Assel Luxe 3D-картина Дерево 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
790910224,Assel Luxe модульная картина Абстракция 50x70 см,assel-luxe1,50x70,30426776_PP1,10.0,14990,2
869965302,Assel Luxe модульная картина Снежные горы 200x70 см,assel-luxe1,200x70,30426776_PP1,10.0,84990,2
053429599,Assel Luxe 3D-картина Home Design Картина лось с подсветкой 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
948952386,"Assel Luxe 3D-картина Рыбы, Карпы 80x160 см",assel-luxe1,80x160,30426776_PP1,10.0,49990,2
140239232_476306767,Assel Luxe 3D-картина Assel Luxe Картина все животные 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
608279195,Assel Luxe 3D-картина абстракция и пейзаж 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
222113814,Assel Luxe модульная картина 222113814 50x70 см,assel-luxe1,50x70,30426776_PP1,10.0,14990,2
553438406,Assel Luxe 3D-картина Денежное дерево долларами 50x70 см,assel-luxe1,50x70,30426776_PP1,10.0,14990,2
015020355,Assel Luxe 3D-картина Олень с перьями 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
578288128,Assel Luxe 3D-картина природа с рыбками абстракция 80x160 см,assel-luxe1,80x160,30426776_PP1,10.0,49990,2
040954061,Assel Luxe модульная картина Абстракция 200x70 см,assel-luxe1,200x70,30426776_PP1,10.0,84990,2
619784506,Assel Luxe 3D-картина Симфония розы 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
182950871,Assel Luxe 3D-картина Assel Luxe Картина Лев разноцветными красками 160x80 см,assel-luxe1,160x80,30426776_PP1,10.0,49990,2
485496127,,assel-luxe1,,30426776_PP1,10.0,49990,2
819003419,,assel-luxe1,,30426776_PP1,10.0,49990,2
240731219,Assel Luxe модульная картина Дерево 200x70 см,assel-luxe1,200x70,30426776_PP1,10.0,84990,2
643139131,Assel Decor 3D-картина Сила и забота 40x40 см,assel-decor,40x40,30426776_PP1,10.0,39990,2
310526892,Assel Luxe картина Шығыс шайының нәзік сәні 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
501335473,Assel Luxe картина «Золото и серебро» 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
250073978,Assel Luxe картина Гүлдер салтанаты 70x100 см,assel-luxe1,70x100,30426776_PP1,10.0,29990,2
